subject,list,item,input,output,study,recall,repeat,intrusion,first_input,list length
3,29,14,15,,True,False,0,False,15,30.0
3,29,15,16,,True,False,0,False,16,30.0
3,29,16,17,,True,False,0,False,17,30.0
3,29,17,18,,True,False,0,False,18,30.0
3,29,18,19,,True,False,0,False,19,30.0
3,29,19,20,,True,False,0,False,20,30.0
3,29,20,21,,True,False,0,False,21,30.0
3,29,21,22,,True,False,0,False,22,30.0
3,29,22,23,,True,False,0,False,23,30.0
3,29,23,24,5.0,True,True,0,False,24,30.0
3,29,24,25,,True,False,0,False,25,30.0
3,29,25,26,6.0,True,True,0,False,26,30.0
3,29,26,27,,True,False,0,False,27,30.0
3,29,27,28,1.0,True,True,0,False,28,30.0
3,29,28,29,,True,False,0,False,29,30.0
3,29,29,30,2.0,True,True,0,False,30,30.0
3,30,0,1,,True,False,0,False,1,30.0
3,30,1,2,,True,False,0,False,2,30.0
3,30,2,3,,True,False,0,False,3,30.0
3,30,3,4,,True,False,0,False,4,30.0
3,30,4,5,,True,False,0,False,5,30.0
3,30,5,6,,True,False,0,False,6,30.0
3,30,6,7,,True,False,0,False,7,30.0
3,30,7,8,,True,False,0,False,8,30.0
3,30,8,9,,True,False,0,False,9,30.0
3,30,9,10,,True,False,0,False,10,30.0
3,30,10,11,,True,False,0,False,11,30.0
3,30,11,12,8.0,True,True,0,False,12,30.0
3,30,12,13,,True,False,0,False,13,30.0
3,30,13,14,,True,False,0,False,14,30.0
3,30,14,15,,True,False,0,False,15,30.0
3,30,15,16,,True,False,0,False,16,30.0
3,30,16,17,,True,False,0,False,17,30.0
3,30,17,18,,True,False,0,False,18,30.0
3,30,18,19,7.0,True,True,0,False,19,30.0
3,30,19,20,,True,False,0,False,20,30.0
3,30,20,21,6.0,True,True,0,False,21,30.0
3,30,21,22,3.0,True,True,0,False,22,30.0
3,30,22,23,,True,False,0,False,23,30.0
3,30,23,24,,True,False,0,False,24,30.0
3,30,24,25,5.0,True,True,0,False,25,30.0
3,30,25,26,,True,False,0,False,26,30.0
3,30,26,27,4.0,True,True,0,False,27,30.0
3,30,27,28,1.0,True,True,0,False,28,30.0
3,30,28,29,,True,False,0,False,29,30.0
3,30,29,30,2.0,True,True,0,False,30,30.0
3,31,0,1,,True,False,0,False,1,30.0
3,31,1,2,,True,False,0,False,2,30.0
3,31,2,3,,True,False,0,False,3,30.0
3,31,3,4,,True,False,0,False,4,30.0
3,31,4,5,,True,False,0,False,5,30.0
3,31,5,6,,True,False,0,False,6,30.0
3,31,6,7,,True,False,0,False,7,30.0
3,31,7,8,,True,False,0,False,8,30.0
3,31,8,9,,True,False,0,False,9,30.0
3,31,9,10,,True,False,0,False,10,30.0
3,31,10,11,,True,False,0,False,11,30.0
3,31,11,12,,True,False,0,False,12,30.0
3,31,12,13,,True,False,0,False,13,30.0
3,31,13,14,,True,False,0,False,14,30.0
3,31,14,15,,True,False,0,False,15,30.0
3,31,15,16,,True,False,0,False,16,30.0
3,31,16,17,,True,False,0,False,17,30.0
3,31,17,18,,True,False,0,False,18,30.0
3,31,18,19,,True,False,0,False,19,30.0
3,31,19,20,,True,False,0,False,20,30.0
3,31,20,21,,True,False,0,False,21,30.0
3,31,21,22,,True,False,0,False,22,30.0
3,31,22,23,,True,False,0,False,23,30.0
3,31,23,24,,True,False,0,False,24,30.0
3,31,24,25,,True,False,0,False,25,30.0
3,31,25,26,,True,False,0,False,26,30.0
3,31,26,27,,True,False,0,False,27,30.0
3,31,27,28,,True,False,0,False,28,30.0
3,31,28,29,,True,False,0,False,29,30.0
3,31,29,30,,True,False,0,False,30,30.0
3,32,0,1,,True,False,0,False,1,30.0
3,32,1,2,,True,False,0,False,2,30.0
3,32,2,3,,True,False,0,False,3,30.0
3,32,3,4,,True,False,0,False,4,30.0
3,32,4,5,,True,False,0,False,5,30.0
3,32,5,6,,True,False,0,False,6,30.0
3,32,6,7,,True,False,0,False,7,30.0
3,32,7,8,,True,False,0,False,8,30.0
3,32,8,9,,True,False,0,False,9,30.0
3,32,9,10,,True,False,0,False,10,30.0
3,32,10,11,,True,False,0,False,11,30.0
3,32,11,12,,True,False,0,False,12,30.0
3,32,12,13,,True,False,0,False,13,30.0
3,32,13,14,,True,False,0,False,14,30.0
3,32,14,15,,True,False,0,False,15,30.0
3,32,15,16,,True,False,0,False,16,30.0
3,32,16,17,,True,False,0,False,17,30.0
3,32,17,18,,True,False,0,False,18,30.0
3,32,18,19,5.0,True,True,0,False,19,30.0
3,32,19,20,6.0,True,True,0,False,20,30.0
3,32,20,21,,True,False,0,False,21,30.0
3,32,21,22,7.0,True,True,0,False,22,30.0
3,32,22,23,,True,False,0,False,23,30.0
3,32,23,24,,True,False,0,False,24,30.0
3,32,24,25,2.0,True,True,0,False,25,30.0
3,32,25,26,3.0,True,True,0,False,26,30.0
3,32,26,27,,True,False,0,False,27,30.0
3,32,27,28,4.0,True,True,0,False,28,30.0
3,32,28,29,1.0,True,True,0,False,29,30.0
3,32,29,30,,True,False,0,False,30,30.0
3,33,0,1,,True,False,0,False,1,30.0
3,33,1,2,,True,False,0,False,2,30.0
3,33,2,3,,True,False,0,False,3,30.0
3,33,3,4,,True,False,0,False,4,30.0
3,33,4,5,5.0,True,True,0,False,5,30.0
3,33,5,6,,True,False,0,False,6,30.0
3,33,6,7,,True,False,0,False,7,30.0
3,33,7,8,,True,False,0,False,8,30.0
3,33,8,9,6.0,True,True,0,False,9,30.0
3,33,9,10,,True,False,0,False,10,30.0
3,33,10,11,,True,False,0,False,11,30.0
3,33,11,12,,True,False,0,False,12,30.0
3,33,12,13,,True,False,0,False,13,30.0
3,33,13,14,,True,False,0,False,14,30.0
3,33,14,15,,True,False,0,False,15,30.0
3,33,15,16,,True,False,0,False,16,30.0
3,33,16,17,,True,False,0,False,17,30.0
3,33,17,18,,True,False,0,False,18,30.0
3,33,18,19,,True,False,0,False,19,30.0
3,33,19,20,,True,False,0,False,20,30.0
3,33,20,21,,True,False,0,False,21,30.0
3,33,21,22,,True,False,0,False,22,30.0
3,33,22,23,2.0,True,True,0,False,23,30.0
3,33,23,24,,True,False,0,False,24,30.0
3,33,24,25,,True,False,0,False,25,30.0
3,33,25,26,,True,False,0,False,26,30.0
3,33,26,27,,True,False,0,False,27,30.0
3,33,27,28,1.0,True,True,0,False,28,30.0
3,33,28,29,3.0,True,True,0,False,29,30.0
3,33,29,30,4.0,True,True,0,False,30,30.0
3,34,0,1,,True,False,0,False,1,30.0
3,34,1,2,,True,False,0,False,2,30.0
3,34,2,3,,True,False,0,False,3,30.0
3,34,3,4,,True,False,0,False,4,30.0
3,34,4,5,8.0,True,True,0,False,5,30.0
3,34,5,6,,True,False,0,False,6,30.0
3,34,6,7,,True,False,0,False,7,30.0
3,34,7,8,,True,False,0,False,8,30.0
3,34,8,9,,True,False,0,False,9,30.0
3,34,9,10,,True,False,0,False,10,30.0
3,34,10,11,,True,False,0,False,11,30.0
3,34,11,12,,True,False,0,False,12,30.0
3,34,12,13,,True,False,0,False,13,30.0
3,34,13,14,,True,False,0,False,14,30.0
3,34,14,15,,True,False,0,False,15,30.0
3,34,15,16,,True,False,0,False,16,30.0
3,34,16,17,,True,False,0,False,17,30.0
3,34,17,18,,True,False,0,False,18,30.0
3,34,18,19,,True,False,0,False,19,30.0
3,34,19,20,,True,False,0,False,20,30.0
3,34,20,21,,True,False,0,False,21,30.0
3,34,21,22,,True,False,0,False,22,30.0
3,34,22,23,,True,False,0,False,23,30.0
3,34,23,24,2.0,True,True,0,False,24,30.0
3,34,24,25,3.0,True,True,0,False,25,30.0
3,34,25,26,4.0,True,True,0,False,26,30.0
3,34,26,27,6.0,True,True,0,False,27,30.0
3,34,27,28,7.0,True,True,0,False,28,30.0
3,34,28,29,1.0,True,True,0,False,29,30.0
3,34,29,30,5.0,True,True,0,False,30,30.0
3,35,0,1,,True,False,0,False,1,30.0
3,35,1,2,,True,False,0,False,2,30.0
3,35,2,3,,True,False,0,False,3,30.0
3,35,3,4,,True,False,0,False,4,30.0
3,35,4,5,,True,False,0,False,5,30.0
3,35,5,6,,True,False,0,False,6,30.0
3,35,6,7,,True,False,0,False,7,30.0
3,35,7,8,,True,False,0,False,8,30.0
3,35,8,9,,True,False,0,False,9,30.0
3,35,9,10,,True,False,0,False,10,30.0
3,35,10,11,,True,False,0,False,11,30.0
3,35,11,12,,True,False,0,False,12,30.0
3,35,12,13,,True,False,0,False,13,30.0
3,35,13,14,,True,False,0,False,14,30.0
3,35,14,15,,True,False,0,False,15,30.0
3,35,15,16,7.0,True,True,0,False,16,30.0
3,35,16,17,,True,False,0,False,17,30.0
3,35,17,18,4.0,True,True,0,False,18,30.0
3,35,18,19,5.0,True,True,0,False,19,30.0
3,35,19,20,6.0,True,True,0,False,20,30.0
3,35,20,21,1.0,True,True,0,False,21,30.0
3,35,21,22,8.0,True,True,0,False,22,30.0
3,35,22,23,,True,False,0,False,23,30.0
3,35,23,24,,True,False,0,False,24,30.0
3,35,24,25,,True,False,0,False,25,30.0
3,35,25,26,,True,False,0,False,26,30.0
3,35,26,27,,True,False,0,False,27,30.0
3,35,27,28,,True,False,0,False,28,30.0
3,35,28,29,3.0,True,True,0,False,29,30.0
3,35,29,30,2.0,True,True,0,False,30,30.0
3,36,0,1,,True,False,0,False,1,30.0
3,36,1,2,,True,False,0,False,2,30.0
3,36,2,3,,True,False,0,False,3,30.0
3,36,3,4,,True,False,0,False,4,30.0
3,36,4,5,,True,False,0,False,5,30.0
3,36,5,6,,True,False,0,False,6,30.0
3,36,6,7,,True,False,0,False,7,30.0
3,36,7,8,,True,False,0,False,8,30.0
3,36,8,9,,True,False,0,False,9,30.0
3,36,9,10,,True,False,0,False,10,30.0
3,36,10,11,,True,False,0,False,11,30.0
3,36,11,12,,True,False,0,False,12,30.0
3,36,12,13,,True,False,0,False,13,30.0
3,36,13,14,,True,False,0,False,14,30.0
3,36,14,15,,True,False,0,False,15,30.0
3,36,15,16,,True,False,0,False,16,30.0
3,36,16,17,,True,False,0,False,17,30.0
3,36,17,18,,True,False,0,False,18,30.0
3,36,18,19,,True,False,0,False,19,30.0
3,36,19,20,,True,False,0,False,20,30.0
3,36,20,21,,True,False,0,False,21,30.0
3,36,21,22,,True,False,0,False,22,30.0
3,36,22,23,,True,False,0,False,23,30.0
3,36,23,24,,True,False,0,False,24,30.0
3,36,24,25,,True,False,0,False,25,30.0
3,36,25,26,,True,False,0,False,26,30.0
3,36,26,27,,True,False,0,False,27,30.0
3,36,27,28,2.0,True,True,0,False,28,30.0
3,36,28,29,1.0,True,True,0,False,29,30.0
3,36,29,30,,True,False,0,False,30,30.0
3,37,0,1,,True,False,0,False,1,30.0
3,37,1,2,,True,False,0,False,2,30.0
3,37,2,3,,True,False,0,False,3,30.0
3,37,3,4,,True,False,0,False,4,30.0
3,37,4,5,,True,False,0,False,5,30.0
3,37,5,6,8.0,True,True,0,False,6,30.0
3,37,6,7,,True,False,0,False,7,30.0
3,37,7,8,,True,False,0,False,8,30.0
3,37,8,9,,True,False,0,False,9,30.0
3,37,9,10,,True,False,0,False,10,30.0
3,37,10,11,,True,False,0,False,11,30.0
3,37,11,12,,True,False,0,False,12,30.0
3,37,12,13,,True,False,0,False,13,30.0
3,37,13,14,,True,False,0,False,14,30.0
3,37,14,15,,True,False,0,False,15,30.0
3,37,15,16,,True,False,0,False,16,30.0
3,37,16,17,,True,False,0,False,17,30.0
3,37,17,18,,True,False,0,False,18,30.0
3,37,18,19,,True,False,0,False,19,30.0
3,37,19,20,5.0,True,True,0,False,20,30.0
3,37,20,21,7.0,True,True,0,False,21,30.0
3,37,21,22,6.0,True,True,0,False,22,30.0
3,37,22,23,,True,False,0,False,23,30.0
3,37,23,24,,True,False,0,False,24,30.0
3,37,24,25,,True,False,0,False,25,30.0
3,37,25,26,,True,False,0,False,26,30.0
3,37,26,27,1.0,True,True,0,False,27,30.0
3,37,27,28,3.0,True,True,0,False,28,30.0
3,37,28,29,2.0,True,True,0,False,29,30.0
3,37,29,30,4.0,True,True,0,False,30,30.0
3,38,0,1,,True,False,0,False,1,30.0
3,38,1,2,,True,False,0,False,2,30.0
3,38,2,3,,True,False,0,False,3,30.0
3,38,3,4,,True,False,0,False,4,30.0
3,38,4,5,,True,False,0,False,5,30.0
3,38,5,6,,True,False,0,False,6,30.0
3,38,6,7,,True,False,0,False,7,30.0
3,38,7,8,4.0,True,True,0,False,8,30.0
3,38,8,9,5.0,True,True,0,False,9,30.0
3,38,9,10,7.0,True,True,0,False,10,30.0
3,38,10,11,,True,False,0,False,11,30.0
3,38,11,12,,True,False,0,False,12,30.0
3,38,12,13,,True,False,0,False,13,30.0
3,38,13,14,,True,False,0,False,14,30.0
3,38,14,15,6.0,True,True,0,False,15,30.0
3,38,15,16,,True,False,0,False,16,30.0
3,38,16,17,,True,False,0,False,17,30.0
3,38,17,18,,True,False,0,False,18,30.0
3,38,18,19,,True,False,0,False,19,30.0
3,38,19,20,,True,False,0,False,20,30.0
3,38,20,21,,True,False,0,False,21,30.0
3,38,21,22,,True,False,0,False,22,30.0
3,38,22,23,,True,False,0,False,23,30.0
3,38,23,24,,True,False,0,False,24,30.0
3,38,24,25,,True,False,0,False,25,30.0
3,38,25,26,,True,False,0,False,26,30.0
3,38,26,27,,True,False,0,False,27,30.0
3,38,27,28,1.0,True,True,0,False,28,30.0
3,38,28,29,3.0,True,True,0,False,29,30.0
3,38,29,30,2.0,True,True,0,False,30,30.0
3,39,0,1,,True,False,0,False,1,30.0
3,39,1,2,,True,False,0,False,2,30.0
3,39,2,3,,True,False,0,False,3,30.0
3,39,3,4,,True,False,0,False,4,30.0
3,39,4,5,,True,False,0,False,5,30.0
3,39,5,6,,True,False,0,False,6,30.0
3,39,6,7,,True,False,0,False,7,30.0
3,39,7,8,,True,False,0,False,8,30.0
3,39,8,9,,True,False,0,False,9,30.0
3,39,9,10,3.0,True,True,0,False,10,30.0
3,39,10,11,4.0,True,True,0,False,11,30.0
3,39,11,12,,True,False,0,False,12,30.0
3,39,12,13,,True,False,0,False,13,30.0
3,39,13,14,,True,False,0,False,14,30.0
3,39,14,15,,True,False,0,False,15,30.0
3,39,15,16,,True,False,0,False,16,30.0
3,39,16,17,,True,False,0,False,17,30.0
3,39,17,18,,True,False,0,False,18,30.0
3,39,18,19,,True,False,0,False,19,30.0
3,39,19,20,5.0,True,True,0,False,20,30.0
3,39,20,21,,True,False,0,False,21,30.0
3,39,21,22,,True,False,0,False,22,30.0
3,39,22,23,,True,False,0,False,23,30.0
3,39,23,24,,True,False,0,False,24,30.0
3,39,24,25,,True,False,0,False,25,30.0
3,39,25,26,,True,False,0,False,26,30.0
3,39,26,27,,True,False,0,False,27,30.0
3,39,27,28,,True,False,0,False,28,30.0
3,39,28,29,1.0,True,True,0,False,29,30.0
3,39,29,30,2.0,True,True,0,False,30,30.0
3,40,0,1,,True,False,0,False,1,30.0
3,40,1,2,,True,False,0,False,2,30.0
3,40,2,3,,True,False,0,False,3,30.0
3,40,3,4,,True,False,0,False,4,30.0
3,40,4,5,,True,False,0,False,5,30.0
3,40,5,6,,True,False,0,False,6,30.0
3,40,6,7,,True,False,0,False,7,30.0
3,40,7,8,,True,False,0,False,8,30.0
3,40,8,9,3.0,True,True,0,False,9,30.0
3,40,9,10,,True,False,0,False,10,30.0
3,40,10,11,,True,False,0,False,11,30.0
3,40,11,12,5.0,True,True,0,False,12,30.0
3,40,12,13,,True,False,0,False,13,30.0
3,40,13,14,,True,False,0,False,14,30.0
3,40,14,15,,True,False,0,False,15,30.0
3,40,15,16,,True,False,0,False,16,30.0
3,40,16,17,,True,False,0,False,17,30.0
3,40,17,18,,True,False,0,False,18,30.0
3,40,18,19,,True,False,0,False,19,30.0
3,40,19,20,,True,False,0,False,20,30.0
3,40,20,21,4.0,True,True,0,False,21,30.0
3,40,21,22,,True,False,0,False,22,30.0
3,40,22,23,,True,False,0,False,23,30.0
3,40,23,24,,True,False,0,False,24,30.0
3,40,24,25,,True,False,0,False,25,30.0
3,40,25,26,,True,False,0,False,26,30.0
3,40,26,27,1.0,True,True,0,False,27,30.0
3,40,27,28,,True,False,0,False,28,30.0
3,40,28,29,,True,False,0,False,29,30.0
3,40,29,30,2.0,True,True,0,False,30,30.0
3,41,0,1,3.0,True,True,0,False,1,30.0
3,41,1,2,,True,False,0,False,2,30.0
3,41,2,3,4.0,True,True,0,False,3,30.0
3,41,3,4,5.0,True,True,0,False,4,30.0
3,41,4,5,,True,False,0,False,5,30.0
3,41,5,6,,True,False,0,False,6,30.0
3,41,6,7,8.0,True,True,0,False,7,30.0
3,41,7,8,,True,False,0,False,8,30.0
3,41,8,9,10.0,True,True,0,False,9,30.0
3,41,9,10,9.0,True,True,0,False,10,30.0
3,41,10,11,,True,False,0,False,11,30.0
3,41,11,12,,True,False,0,False,12,30.0
3,41,12,13,,True,False,0,False,13,30.0
3,41,13,14,,True,False,0,False,14,30.0
3,41,14,15,,True,False,0,False,15,30.0
3,41,15,16,,True,False,0,False,16,30.0
3,41,16,17,11.0,True,True,0,False,17,30.0
3,41,17,18,6.0,True,True,0,False,18,30.0
3,41,18,19,,True,False,0,False,19,30.0
3,41,19,20,,True,False,0,False,20,30.0
3,41,20,21,,True,False,0,False,21,30.0
3,41,21,22,,True,False,0,False,22,30.0
3,41,22,23,,True,False,0,False,23,30.0
3,41,23,24,,True,False,0,False,24,30.0
3,41,24,25,1.0,True,True,0,False,25,30.0
3,41,25,26,,True,False,0,False,26,30.0
3,41,26,27,,True,False,0,False,27,30.0
3,41,27,28,7.0,True,True,0,False,28,30.0
3,41,28,29,,True,False,0,False,29,30.0
3,41,29,30,2.0,True,True,0,False,30,30.0
3,42,0,1,,True,False,0,False,1,30.0
3,42,1,2,7.0,True,True,0,False,2,30.0
3,42,2,3,,True,False,0,False,3,30.0
3,42,3,4,10.0,True,True,0,False,4,30.0
3,42,4,5,,True,False,0,False,5,30.0
3,42,5,6,,True,False,0,False,6,30.0
3,42,6,7,11.0,True,True,0,False,7,30.0
3,42,7,8,,True,False,0,False,8,30.0
3,42,8,9,,True,False,0,False,9,30.0
3,42,9,10,,True,False,0,False,10,30.0
3,42,10,11,,True,False,0,False,11,30.0
3,42,11,12,,True,False,0,False,12,30.0
3,42,12,13,,True,False,0,False,13,30.0
3,42,13,14,8.0,True,True,0,False,14,30.0
3,42,14,15,,True,False,0,False,15,30.0
3,42,15,16,,True,False,0,False,16,30.0
3,42,16,17,,True,False,0,False,17,30.0
3,42,17,18,,True,False,0,False,18,30.0
3,42,18,19,,True,False,0,False,19,30.0
3,42,19,20,,True,False,0,False,20,30.0
3,42,20,21,,True,False,0,False,21,30.0
3,42,21,22,,True,False,0,False,22,30.0
3,42,22,23,9.0,True,True,0,False,23,30.0
3,42,23,24,,True,False,0,False,24,30.0
3,42,24,25,6.0,True,True,0,False,25,30.0
3,42,25,26,5.0,True,True,0,False,26,30.0
3,42,26,27,1.0,True,True,0,False,27,30.0
3,42,27,28,2.0,True,True,0,False,28,30.0
3,42,28,29,4.0,True,True,0,False,29,30.0
3,42,29,30,3.0,True,True,0,False,30,30.0
3,43,0,1,,True,False,0,False,1,30.0
3,43,1,2,,True,False,0,False,2,30.0
3,43,2,3,,True,False,0,False,3,30.0
3,43,3,4,,True,False,0,False,4,30.0
3,43,4,5,,True,False,0,False,5,30.0
3,43,5,6,2.0,True,True,0,False,6,30.0
3,43,6,7,,True,False,0,False,7,30.0
3,43,7,8,,True,False,0,False,8,30.0
3,43,8,9,,True,False,0,False,9,30.0
3,43,9,10,,True,False,0,False,10,30.0
3,43,10,11,,True,False,0,False,11,30.0
3,43,11,12,,True,False,0,False,12,30.0
3,43,12,13,3.0,True,True,0,False,13,30.0
3,43,13,14,,True,False,0,False,14,30.0
3,43,14,15,4.0,True,True,0,False,15,30.0
3,43,15,16,,True,False,0,False,16,30.0
3,43,16,17,,True,False,0,False,17,30.0
3,43,17,18,,True,False,0,False,18,30.0
3,43,18,19,,True,False,0,False,19,30.0
3,43,19,20,,True,False,0,False,20,30.0
3,43,20,21,,True,False,0,False,21,30.0
3,43,21,22,,True,False,0,False,22,30.0
3,43,22,23,,True,False,0,False,23,30.0
3,43,23,24,,True,False,0,False,24,30.0
3,43,24,25,,True,False,0,False,25,30.0
3,43,25,26,,True,False,0,False,26,30.0
3,43,26,27,,True,False,0,False,27,30.0
3,43,27,28,,True,False,0,False,28,30.0
3,43,28,29,1.0,True,True,0,False,29,30.0
3,43,29,30,,True,False,0,False,30,30.0
3,44,0,1,,True,False,0,False,1,30.0
3,44,1,2,,True,False,0,False,2,30.0
3,44,2,3,,True,False,0,False,3,30.0
3,44,3,4,,True,False,0,False,4,30.0
3,44,4,5,,True,False,0,False,5,30.0
3,44,5,6,,True,False,0,False,6,30.0
3,44,6,7,,True,False,0,False,7,30.0
3,44,7,8,,True,False,0,False,8,30.0
3,44,8,9,,True,False,0,False,9,30.0
3,44,9,10,5.0,True,True,0,False,10,30.0
3,44,10,11,,True,False,0,False,11,30.0
3,44,11,12,,True,False,0,False,12,30.0
3,44,12,13,7.0,True,True,0,False,13,30.0
3,44,13,14,,True,False,0,False,14,30.0
3,44,14,15,8.0,True,True,0,False,15,30.0
3,44,15,16,,True,False,0,False,16,30.0
3,44,16,17,,True,False,0,False,17,30.0
3,44,17,18,,True,False,0,False,18,30.0
3,44,18,19,,True,False,0,False,19,30.0
3,44,19,20,6.0,True,True,0,False,20,30.0
3,44,20,21,,True,False,0,False,21,30.0
3,44,21,22,,True,False,0,False,22,30.0
3,44,22,23,1.0,True,True,0,False,23,30.0
3,44,23,24,2.0,True,True,0,False,24,30.0
3,44,24,25,,True,False,0,False,25,30.0
3,44,25,26,,True,False,0,False,26,30.0
3,44,26,27,,True,False,0,False,27,30.0
3,44,27,28,,True,False,0,False,28,30.0
3,44,28,29,3.0,True,True,0,False,29,30.0
3,44,29,30,4.0,True,True,0,False,30,30.0
3,45,0,1,9.0,True,True,0,False,1,30.0
3,45,1,2,,True,False,0,False,2,30.0
3,45,2,3,,True,False,0,False,3,30.0
3,45,3,4,8.0,True,True,0,False,4,30.0
3,45,4,5,,True,False,0,False,5,30.0
3,45,5,6,,True,False,0,False,6,30.0
3,45,6,7,2.0,True,True,0,False,7,30.0
3,45,7,8,5.0,True,True,0,False,8,30.0
3,45,8,9,4.0,True,True,0,False,9,30.0
3,45,9,10,6.0,True,True,0,False,10,30.0
3,45,10,11,,True,False,0,False,11,30.0
3,45,11,12,,True,False,0,False,12,30.0
3,45,12,13,,True,False,0,False,13,30.0
3,45,13,14,,True,False,0,False,14,30.0
3,45,14,15,,True,False,0,False,15,30.0
3,45,15,16,,True,False,0,False,16,30.0
3,45,16,17,,True,False,0,False,17,30.0
3,45,17,18,,True,False,0,False,18,30.0
3,45,18,19,,True,False,0,False,19,30.0
3,45,19,20,,True,False,0,False,20,30.0
3,45,20,21,,True,False,0,False,21,30.0
3,45,21,22,,True,False,0,False,22,30.0
3,45,22,23,,True,False,0,False,23,30.0
3,45,23,24,,True,False,0,False,24,30.0
3,45,24,25,,True,False,0,False,25,30.0
3,45,25,26,,True,False,0,False,26,30.0
3,45,26,27,,True,False,0,False,27,30.0
3,45,27,28,7.0,True,True,0,False,28,30.0
3,45,28,29,3.0,True,True,0,False,29,30.0
3,45,29,30,1.0,True,True,0,False,30,30.0
3,46,0,1,,True,False,0,False,1,30.0
3,46,1,2,,True,False,0,False,2,30.0
3,46,2,3,,True,False,0,False,3,30.0
3,46,3,4,,True,False,0,False,4,30.0
3,46,4,5,11.0,True,True,0,False,5,30.0
3,46,5,6,,True,False,0,False,6,30.0
3,46,6,7,,True,False,0,False,7,30.0
3,46,7,8,,True,False,0,False,8,30.0
3,46,8,9,,True,False,0,False,9,30.0
3,46,9,10,,True,False,0,False,10,30.0
3,46,10,11,,True,False,0,False,11,30.0
3,46,11,12,,True,False,0,False,12,30.0
3,46,12,13,,True,False,0,False,13,30.0
3,46,13,14,,True,False,0,False,14,30.0
3,46,14,15,,True,False,0,False,15,30.0
3,46,15,16,,True,False,0,False,16,30.0
3,46,16,17,12.0,True,True,0,False,17,30.0
3,46,17,18,,True,False,0,False,18,30.0
3,46,18,19,,True,False,0,False,19,30.0
3,46,19,20,2.0,True,True,0,False,20,30.0
3,46,20,21,3.0,True,True,0,False,21,30.0
3,46,21,22,5.0,True,True,0,False,22,30.0
3,46,22,23,6.0,True,True,0,False,23,30.0
3,46,23,24,,True,False,0,False,24,30.0
3,46,24,25,4.0,True,True,0,False,25,30.0
3,46,25,26,9.0,True,True,0,False,26,30.0
3,46,26,27,10.0,True,True,0,False,27,30.0
3,46,27,28,7.0,True,True,0,False,28,30.0
3,46,28,29,8.0,True,True,0,False,29,30.0
3,46,29,30,1.0,True,True,0,False,30,30.0
3,47,0,1,,True,False,0,False,1,30.0
3,47,1,2,,True,False,0,False,2,30.0
3,47,2,3,,True,False,0,False,3,30.0
3,47,3,4,,True,False,0,False,4,30.0
3,47,4,5,,True,False,0,False,5,30.0
3,47,5,6,,True,False,0,False,6,30.0
3,47,6,7,,True,False,0,False,7,30.0
3,47,7,8,,True,False,0,False,8,30.0
3,47,8,9,3.0,True,True,0,False,9,30.0
3,47,9,10,,True,False,0,False,10,30.0
3,47,10,11,,True,False,0,False,11,30.0
3,47,11,12,9.0,True,True,0,False,12,30.0
3,47,12,13,,True,False,0,False,13,30.0
3,47,13,14,,True,False,0,False,14,30.0
3,47,14,15,,True,False,0,False,15,30.0
3,47,15,16,,True,False,0,False,16,30.0
3,47,16,17,4.0,True,True,0,False,17,30.0
3,47,17,18,6.0,True,True,0,False,18,30.0
3,47,18,19,,True,False,0,False,19,30.0
3,47,19,20,8.0,True,True,0,False,20,30.0
3,47,20,21,7.0,True,True,0,False,21,30.0
3,47,21,22,11.0,True,True,0,False,22,30.0
3,47,22,23,,True,False,0,False,23,30.0
3,47,23,24,5.0,True,True,0,False,24,30.0
3,47,24,25,10.0,True,True,0,False,25,30.0
3,47,25,26,12.0,True,True,0,False,26,30.0
3,47,26,27,,True,False,0,False,27,30.0
3,47,27,28,,True,False,0,False,28,30.0
3,47,28,29,2.0,True,True,0,False,29,30.0
3,47,29,30,1.0,True,True,0,False,30,30.0
3,48,0,1,6.0,True,True,0,False,1,30.0
3,48,1,2,,True,False,0,False,2,30.0
3,48,2,3,,True,False,0,False,3,30.0
3,48,3,4,3.0,True,True,0,False,4,30.0
3,48,4,5,,True,False,0,False,5,30.0
3,48,5,6,7.0,True,True,0,False,6,30.0
3,48,6,7,4.0,True,True,0,False,7,30.0
3,48,7,8,,True,False,0,False,8,30.0
3,48,8,9,,True,False,0,False,9,30.0
3,48,9,10,,True,False,0,False,10,30.0
3,48,10,11,,True,False,0,False,11,30.0
3,48,11,12,,True,False,0,False,12,30.0
3,48,12,13,,True,False,0,False,13,30.0
3,48,13,14,,True,False,0,False,14,30.0
3,48,14,15,,True,False,0,False,15,30.0
3,48,15,16,,True,False,0,False,16,30.0
3,48,16,17,,True,False,0,False,17,30.0
3,48,17,18,,True,False,0,False,18,30.0
3,48,18,19,,True,False,0,False,19,30.0
3,48,19,20,,True,False,0,False,20,30.0
3,48,20,21,,True,False,0,False,21,30.0
3,48,21,22,,True,False,0,False,22,30.0
3,48,22,23,5.0,True,True,0,False,23,30.0
