subject,list,item,input,output,study,recall,repeat,intrusion,first_input,practice_index
108,1,10,21,,True,False,0,False,21,1
108,1,6,22,,True,False,0,False,22,1
108,1,3,23,,True,False,0,False,23,1
108,1,7,24,,True,False,0,False,24,1
108,1,14,25,,True,False,0,False,25,1
108,1,15,26,,True,False,0,False,26,1
108,1,0,27,,True,False,0,False,27,1
108,1,11,28,,True,False,0,False,28,1
108,1,8,29,,True,False,0,False,29,1
108,1,2,30,,True,False,0,False,30,1
108,1,12,31,,True,False,0,False,31,1
108,1,9,32,,True,False,0,False,32,1
108,2,0,1,1.0,True,True,0,False,1,1
108,2,1,2,,True,False,0,False,2,1
108,2,2,3,14.0,True,True,0,False,3,1
108,2,3,4,8.0,True,True,0,False,4,1
108,2,4,5,11.0,True,True,0,False,5,1
108,2,5,6,6.0,True,True,0,False,6,1
108,2,6,7,4.0,True,True,0,False,7,1
108,2,7,8,9.0,True,True,0,False,8,1
108,2,8,9,7.0,True,True,0,False,9,1
108,2,9,10,,True,False,0,False,10,1
108,2,10,11,2.0,True,True,0,False,11,1
108,2,11,12,3.0,True,True,0,False,12,1
108,2,12,13,5.0,True,True,0,False,13,1
108,2,13,14,12.0,True,True,0,False,14,1
108,2,14,15,13.0,True,True,0,False,15,1
108,2,15,16,10.0,True,True,0,False,16,1
108,2,5,17,,True,False,0,False,17,1
108,2,4,18,,True,False,0,False,18,1
108,2,13,19,,True,False,0,False,19,1
108,2,1,20,,True,False,0,False,20,1
108,2,10,21,,True,False,0,False,21,1
108,2,6,22,,True,False,0,False,22,1
108,2,3,23,,True,False,0,False,23,1
108,2,7,24,,True,False,0,False,24,1
108,2,14,25,,True,False,0,False,25,1
108,2,15,26,,True,False,0,False,26,1
108,2,0,27,,True,False,0,False,27,1
108,2,11,28,,True,False,0,False,28,1
108,2,8,29,,True,False,0,False,29,1
108,2,2,30,,True,False,0,False,30,1
108,2,12,31,,True,False,0,False,31,1
108,2,9,32,,True,False,0,False,32,1
108,3,0,1,3.0,True,True,0,False,1,1
108,3,1,2,7.0,True,True,0,False,2,1
108,3,2,3,14.0,True,True,0,False,3,1
108,3,3,4,2.0,True,True,0,False,4,1
108,3,4,5,9.0,True,True,0,False,5,1
108,3,5,6,11.0,True,True,0,False,6,1
108,3,6,7,1.0,True,True,0,False,7,1
108,3,7,8,,True,False,0,False,8,1
108,3,8,9,6.0,True,True,0,False,9,1
108,3,9,10,,True,False,0,False,10,1
108,3,10,11,13.0,True,True,0,False,11,1
108,3,11,12,5.0,True,True,0,False,12,1
108,3,12,13,10.0,True,True,0,False,13,1
108,3,13,14,4.0,True,True,0,False,14,1
108,3,14,15,12.0,True,True,0,False,15,1
108,3,15,16,8.0,True,True,0,False,16,1
108,3,5,17,,True,False,0,False,17,1
108,3,4,18,,True,False,0,False,18,1
108,3,13,19,,True,False,0,False,19,1
108,3,1,20,,True,False,0,False,20,1
108,3,10,21,,True,False,0,False,21,1
108,3,6,22,,True,False,0,False,22,1
108,3,3,23,,True,False,0,False,23,1
108,3,7,24,,True,False,0,False,24,1
108,3,14,25,,True,False,0,False,25,1
108,3,15,26,,True,False,0,False,26,1
108,3,0,27,,True,False,0,False,27,1
108,3,11,28,,True,False,0,False,28,1
108,3,8,29,,True,False,0,False,29,1
108,3,2,30,,True,False,0,False,30,1
108,3,12,31,,True,False,0,False,31,1
108,3,9,32,,True,False,0,False,32,1
108,4,0,1,3.0,True,True,0,False,1,1
108,4,1,2,4.0,True,True,0,False,2,1
108,4,2,3,,True,False,0,False,3,1
108,4,3,4,12.0,True,True,0,False,4,1
108,4,4,5,8.0,True,True,0,False,5,1
108,4,5,6,10.0,True,True,0,False,6,1
108,4,6,7,7.0,True,True,0,False,7,1
108,4,7,8,11.0,True,True,0,False,8,1
108,4,8,9,,True,False,0,False,9,1
108,4,9,10,1.0,True,True,0,False,10,1
108,4,10,11,5.0,True,True,0,False,11,1
108,4,11,12,2.0,True,True,0,False,12,1
108,4,12,13,,True,False,0,False,13,1
108,4,13,14,9.0,True,True,0,False,14,1
108,4,14,15,6.0,True,True,0,False,15,1
108,4,15,16,,True,False,0,False,16,1
108,4,5,17,,True,False,0,False,17,1
108,4,4,18,,True,False,0,False,18,1
108,4,13,19,,True,False,0,False,19,1
108,4,1,20,,True,False,0,False,20,1
108,4,10,21,,True,False,0,False,21,1
108,4,6,22,,True,False,0,False,22,1
108,4,3,23,,True,False,0,False,23,1
108,4,7,24,,True,False,0,False,24,1
108,4,14,25,,True,False,0,False,25,1
108,4,15,26,,True,False,0,False,26,1
108,4,0,27,,True,False,0,False,27,1
108,4,11,28,,True,False,0,False,28,1
108,4,8,29,,True,False,0,False,29,1
108,4,2,30,,True,False,0,False,30,1
108,4,12,31,,True,False,0,False,31,1
108,4,9,32,,True,False,0,False,32,1
108,5,0,1,3.0,True,True,0,False,1,1
108,5,1,2,1.0,True,True,0,False,2,1
108,5,2,3,5.0,True,True,0,False,3,1
108,5,3,4,6.0,True,True,0,False,4,1
108,5,4,5,,True,False,0,False,5,1
108,5,5,6,,True,False,0,False,6,1
108,5,6,7,7.0,True,True,0,False,7,1
108,5,7,8,,True,False,0,False,8,1
108,5,8,9,,True,False,0,False,9,1
108,5,9,10,4.0,True,True,0,False,10,1
108,5,10,11,,True,False,0,False,11,1
108,5,11,12,,True,False,0,False,12,1
108,5,12,13,2.0,True,True,0,False,13,1
108,5,13,14,,True,False,0,False,14,1
108,5,14,15,,True,False,0,False,15,1
108,5,15,16,,True,False,0,False,16,1
108,5,5,17,,True,False,0,False,17,1
108,5,4,18,,True,False,0,False,18,1
108,5,13,19,,True,False,0,False,19,1
108,5,1,20,,True,False,0,False,20,1
108,5,10,21,,True,False,0,False,21,1
108,5,6,22,,True,False,0,False,22,1
108,5,3,23,,True,False,0,False,23,1
108,5,7,24,,True,False,0,False,24,1
108,5,14,25,,True,False,0,False,25,1
108,5,15,26,,True,False,0,False,26,1
108,5,0,27,,True,False,0,False,27,1
108,5,11,28,,True,False,0,False,28,1
108,5,8,29,,True,False,0,False,29,1
108,5,2,30,,True,False,0,False,30,1
108,5,12,31,,True,False,0,False,31,1
108,5,9,32,,True,False,0,False,32,1
108,6,0,1,1.0,True,True,0,False,1,1
108,6,1,2,5.0,True,True,0,False,2,1
108,6,2,3,,True,False,0,False,3,1
108,6,3,4,,True,False,0,False,4,1
108,6,4,5,10.0,True,True,0,False,5,1
108,6,5,6,13.0,True,True,0,False,6,1
108,6,6,7,14.0,True,True,0,False,7,1
108,6,7,8,2.0,True,True,0,False,8,1
108,6,8,9,6.0,True,True,0,False,9,1
108,6,9,10,7.0,True,True,0,False,10,1
108,6,10,11,11.0,True,True,0,False,11,1
108,6,11,12,9.0,True,True,0,False,12,1
108,6,12,13,12.0,True,True,0,False,13,1
108,6,13,14,8.0,True,True,0,False,14,1
108,6,14,15,3.0,True,True,0,False,15,1
108,6,15,16,4.0,True,True,0,False,16,1
108,6,5,17,,True,False,0,False,17,1
108,6,4,18,,True,False,0,False,18,1
108,6,13,19,,True,False,0,False,19,1
108,6,1,20,,True,False,0,False,20,1
108,6,10,21,,True,False,0,False,21,1
108,6,6,22,,True,False,0,False,22,1
108,6,3,23,,True,False,0,False,23,1
108,6,7,24,,True,False,0,False,24,1
108,6,14,25,,True,False,0,False,25,1
108,6,15,26,,True,False,0,False,26,1
108,6,0,27,,True,False,0,False,27,1
108,6,11,28,,True,False,0,False,28,1
108,6,8,29,,True,False,0,False,29,1
108,6,2,30,,True,False,0,False,30,1
108,6,12,31,,True,False,0,False,31,1
108,6,9,32,,True,False,0,False,32,1
108,7,0,1,1.0,True,True,0,False,1,1
108,7,1,2,,True,False,0,False,2,1
108,7,2,3,4.0,True,True,0,False,3,1
108,7,3,4,,True,False,0,False,4,1
108,7,4,5,,True,False,0,False,5,1
108,7,5,6,2.0,True,True,0,False,6,1
108,7,6,7,,True,False,0,False,7,1
108,7,7,8,,True,False,0,False,8,1
108,7,8,9,5.0,True,True,0,False,9,1
108,7,9,10,,True,False,0,False,10,1
108,7,10,11,,True,False,0,False,11,1
108,7,11,12,3.0,True,True,0,False,12,1
108,7,12,13,,True,False,0,False,13,1
108,7,13,14,,True,False,0,False,14,1
108,7,14,15,,True,False,0,False,15,1
108,7,15,16,,True,False,0,False,16,1
108,7,5,17,,True,False,0,False,17,1
108,7,4,18,,True,False,0,False,18,1
108,7,13,19,,True,False,0,False,19,1
108,7,1,20,,True,False,0,False,20,1
108,7,10,21,,True,False,0,False,21,1
108,7,6,22,,True,False,0,False,22,1
108,7,3,23,,True,False,0,False,23,1
108,7,7,24,,True,False,0,False,24,1
108,7,14,25,,True,False,0,False,25,1
108,7,15,26,,True,False,0,False,26,1
108,7,0,27,,True,False,0,False,27,1
108,7,11,28,,True,False,0,False,28,1
108,7,8,29,,True,False,0,False,29,1
108,7,2,30,,True,False,0,False,30,1
108,7,12,31,,True,False,0,False,31,1
108,7,9,32,,True,False,0,False,32,1
108,8,0,1,3.0,True,True,0,False,1,1
108,8,1,2,4.0,True,True,0,False,2,1
108,8,2,3,,True,False,0,False,3,1
108,8,3,4,2.0,True,True,0,False,4,1
108,8,4,5,,True,False,0,False,5,1
108,8,5,6,,True,False,0,False,6,1
108,8,6,7,7.0,True,True,0,False,7,1
108,8,7,8,5.0,True,True,0,False,8,1
108,8,8,9,8.0,True,True,0,False,9,1
108,8,9,10,11.0,True,True,0,False,10,1
108,8,10,11,6.0,True,True,0,False,11,1
108,8,11,12,9.0,True,True,0,False,12,1
108,8,12,13,10.0,True,True,0,False,13,1
108,8,13,14,,True,False,0,False,14,1
108,8,14,15,12.0,True,True,0,False,15,1
108,8,15,16,1.0,True,True,0,False,16,1
108,8,5,17,,True,False,0,False,17,1
108,8,4,18,,True,False,0,False,18,1
108,8,13,19,,True,False,0,False,19,1
108,8,1,20,,True,False,0,False,20,1
108,8,10,21,,True,False,0,False,21,1
108,8,6,22,,True,False,0,False,22,1
108,8,3,23,,True,False,0,False,23,1
108,8,7,24,,True,False,0,False,24,1
108,8,14,25,,True,False,0,False,25,1
108,8,15,26,,True,False,0,False,26,1
108,8,0,27,,True,False,0,False,27,1
108,8,11,28,,True,False,0,False,28,1
108,8,8,29,,True,False,0,False,29,1
108,8,2,30,,True,False,0,False,30,1
108,8,12,31,,True,False,0,False,31,1
108,8,9,32,,True,False,0,False,32,1
108,9,0,1,4.0,True,True,0,False,1,1
108,9,1,2,6.0,True,True,0,False,2,1
108,9,2,3,,True,False,0,False,3,1
108,9,3,4,,True,False,0,False,4,1
108,9,4,5,5.0,True,True,0,False,5,1
108,9,5,6,,True,False,0,False,6,1
108,9,6,7,,True,False,0,False,7,1
108,9,7,8,1.0,True,True,0,False,8,1
108,9,8,9,,True,False,0,False,9,1
108,9,9,10,,True,False,0,False,10,1
108,9,10,11,,True,False,0,False,11,1
108,9,11,12,,True,False,0,False,12,1
108,9,12,13,,True,False,0,False,13,1
108,9,13,14,3.0,True,True,0,False,14,1
108,9,14,15,2.0,True,True,0,False,15,1
108,9,15,16,,True,False,0,False,16,1
108,9,5,17,,True,False,0,False,17,1
108,9,4,18,,True,False,0,False,18,1
108,9,13,19,,True,False,0,False,19,1
108,9,1,20,,True,False,0,False,20,1
108,9,10,21,,True,False,0,False,21,1
108,9,6,22,,True,False,0,False,22,1
108,9,3,23,,True,False,0,False,23,1
108,9,7,24,,True,False,0,False,24,1
108,9,14,25,,True,False,0,False,25,1
108,9,15,26,,True,False,0,False,26,1
108,9,0,27,,True,False,0,False,27,1
108,9,11,28,,True,False,0,False,28,1
108,9,8,29,,True,False,0,False,29,1
108,9,2,30,,True,False,0,False,30,1
108,9,12,31,,True,False,0,False,31,1
108,9,9,32,,True,False,0,False,32,1
110,0,0,1,6.0,True,True,0,False,1,1
110,0,1,2,5.0,True,True,0,False,2,1
110,0,2,3,,True,False,0,False,3,1
110,0,3,4,11.0,True,True,0,False,4,1
110,0,4,5,13.0,True,True,0,False,5,1
110,0,5,6,2.0,True,True,0,False,6,1
110,0,6,7,1.0,True,True,0,False,7,1
110,0,7,8,9.0,True,True,0,False,8,1
110,0,8,9,12.0,True,True,0,False,9,1
110,0,9,10,14.0,True,True,0,False,10,1
110,0,10,11,3.0,True,True,0,False,11,1
110,0,11,12,4.0,True,True,0,False,12,1
110,0,12,13,10.0,True,True,0,False,13,1
110,0,13,14,,True,False,0,False,14,1
110,0,14,15,7.0,True,True,0,False,15,1
110,0,15,16,8.0,True,True,0,False,16,1
110,0,0,17,,True,False,0,False,17,1
110,0,6,18,,True,False,0,False,18,1
110,0,14,19,,True,False,0,False,19,1
110,0,8,20,,True,False,0,False,20,1
110,0,4,21,,True,False,0,False,21,1
110,0,10,22,,True,False,0,False,22,1
110,0,2,23,,True,False,0,False,23,1
110,0,9,24,,True,False,0,False,24,1
110,0,12,25,,True,False,0,False,25,1
110,0,13,26,,True,False,0,False,26,1
110,0,11,27,,True,False,0,False,27,1
110,0,7,28,,True,False,0,False,28,1
110,0,3,29,,True,False,0,False,29,1
110,0,1,30,,True,False,0,False,30,1
110,0,15,31,,True,False,0,False,31,1
110,0,5,32,,True,False,0,False,32,1
110,1,0,1,,True,False,0,False,1,1
110,1,1,2,8.0,True,True,0,False,2,1
110,1,2,3,13.0,True,True,0,False,3,1
110,1,3,4,1.0,True,True,0,False,4,1
110,1,4,5,12.0,True,True,0,False,5,1
110,1,5,6,11.0,True,True,0,False,6,1
110,1,6,7,3.0,True,True,0,False,7,1
110,1,7,8,9.0,True,True,0,False,8,1
110,1,8,9,,True,False,0,False,9,1
110,1,9,10,2.0,True,True,0,False,10,1
110,1,10,11,14.0,True,True,0,False,11,1
110,1,11,12,6.0,True,True,0,False,12,1
110,1,12,13,5.0,True,True,0,False,13,1
110,1,13,14,4.0,True,True,0,False,14,1
110,1,14,15,10.0,True,True,0,False,15,1
110,1,15,16,7.0,True,True,0,False,16,1
110,1,0,17,,True,False,0,False,17,1
110,1,6,18,,True,False,0,False,18,1
110,1,14,19,,True,False,0,False,19,1
110,1,8,20,,True,False,0,False,20,1
110,1,4,21,,True,False,0,False,21,1
110,1,10,22,,True,False,0,False,22,1
110,1,2,23,,True,False,0,False,23,1
110,1,9,24,,True,False,0,False,24,1
110,1,12,25,,True,False,0,False,25,1
110,1,13,26,,True,False,0,False,26,1
110,1,11,27,,True,False,0,False,27,1
110,1,7,28,,True,False,0,False,28,1
110,1,3,29,,True,False,0,False,29,1
110,1,1,30,,True,False,0,False,30,1
110,1,15,31,,True,False,0,False,31,1
110,1,5,32,,True,False,0,False,32,1
110,2,0,1,,True,False,0,False,1,1
110,2,1,2,13.0,True,True,0,False,2,1
110,2,2,3,9.0,True,True,0,False,3,1
110,2,3,4,,True,False,0,False,4,1
110,2,4,5,8.0,True,True,0,False,5,1
110,2,5,6,6.0,True,True,0,False,6,1
110,2,6,7,11.0,True,True,0,False,7,1
110,2,7,8,,True,False,0,False,8,1
110,2,8,9,5.0,True,True,0,False,9,1
110,2,9,10,3.0,True,True,0,False,10,1
110,2,10,11,4.0,True,True,0,False,11,1
110,2,11,12,2.0,True,True,0,False,12,1
110,2,12,13,1.0,True,True,0,False,13,1
110,2,13,14,12.0,True,True,0,False,14,1
110,2,14,15,10.0,True,True,0,False,15,1
110,2,15,16,7.0,True,True,0,False,16,1
110,2,0,17,,True,False,0,False,17,1
110,2,6,18,,True,False,0,False,18,1
110,2,14,19,,True,False,0,False,19,1
110,2,8,20,,True,False,0,False,20,1
110,2,4,21,,True,False,0,False,21,1
110,2,10,22,,True,False,0,False,22,1
110,2,2,23,,True,False,0,False,23,1
110,2,9,24,,True,False,0,False,24,1
110,2,12,25,,True,False,0,False,25,1
110,2,13,26,,True,False,0,False,26,1
110,2,11,27,,True,False,0,False,27,1
110,2,7,28,,True,False,0,False,28,1
110,2,3,29,,True,False,0,False,29,1
110,2,1,30,,True,False,0,False,30,1
110,2,15,31,,True,False,0,False,31,1
110,2,5,32,,True,False,0,False,32,1
110,3,0,1,10.0,True,True,0,False,1,1
110,3,1,2,11.0,True,True,0,False,2,1
110,3,2,3,8.0,True,True,0,False,3,1
110,3,3,4,7.0,True,True,0,False,4,1
110,3,4,5,4.0,True,True,0,False,5,1
110,3,5,6,5.0,True,True,0,False,6,1
110,3,6,7,1.0,True,True,0,False,7,1
110,3,7,8,12.0,True,True,0,False,8,1
110,3,8,9,16.0,True,True,0,False,9,1
110,3,9,10,14.0,True,True,0,False,10,1
110,3,10,11,6.0,True,True,0,False,11,1
110,3,11,12,15.0,True,True,0,False,12,1
110,3,12,13,9.0,True,True,0,False,13,1
110,3,13,14,13.0,True,True,0,False,14,1
110,3,14,15,2.0,True,True,0,False,15,1
110,3,15,16,3.0,True,True,0,False,16,1
110,3,0,17,,True,False,0,False,17,1
110,3,6,18,,True,False,0,False,18,1
110,3,14,19,,True,False,0,False,19,1
110,3,8,20,,True,False,0,False,20,1
110,3,4,21,,True,False,0,False,21,1
110,3,10,22,,True,False,0,False,22,1
110,3,2,23,,True,False,0,False,23,1
110,3,9,24,,True,False,0,False,24,1
110,3,12,25,,True,False,0,False,25,1
110,3,13,26,,True,False,0,False,26,1
110,3,11,27,,True,False,0,False,27,1
110,3,7,28,,True,False,0,False,28,1
110,3,3,29,,True,False,0,False,29,1
110,3,1,30,,True,False,0,False,30,1
110,3,15,31,,True,False,0,False,31,1
110,3,5,32,,True,False,0,False,32,1
110,4,0,1,1.0,True,True,0,False,1,1
110,4,1,2,9.0,True,True,0,False,2,1
110,4,2,3,2.0,True,True,0,False,3,1
110,4,3,4,3.0,True,True,0,False,4,1
110,4,4,5,14.0,True,True,0,False,5,1
110,4,5,6,13.0,True,True,0,False,6,1
110,4,6,7,11.0,True,True,0,False,7,1
110,4,7,8,8.0,True,True,0,False,8,1
110,4,8,9,10.0,True,True,0,False,9,1
110,4,9,10,,True,False,0,False,10,1
110,4,10,11,7.0,True,True,0,False,11,1
110,4,11,12,4.0,True,True,0,False,12,1
110,4,12,13,5.0,True,True,0,False,13,1
110,4,13,14,6.0,True,True,0,False,14,1
110,4,14,15,12.0,True,True,0,False,15,1
110,4,15,16,,True,False,0,False,16,1
110,4,0,17,,True,False,0,False,17,1
110,4,6,18,,True,False,0,False,18,1
110,4,14,19,,True,False,0,False,19,1
110,4,8,20,,True,False,0,False,20,1
110,4,4,21,,True,False,0,False,21,1
110,4,10,22,,True,False,0,False,22,1
110,4,2,23,,True,False,0,False,23,1
110,4,9,24,,True,False,0,False,24,1
110,4,12,25,,True,False,0,False,25,1
110,4,13,26,,True,False,0,False,26,1
110,4,11,27,,True,False,0,False,27,1
110,4,7,28,,True,False,0,False,28,1
110,4,3,29,,True,False,0,False,29,1
110,4,1,30,,True,False,0,False,30,1
110,4,15,31,,True,False,0,False,31,1
110,4,5,32,,True,False,0,False,32,1
110,5,0,1,9.0,True,True,0,False,1,1
110,5,1,2,2.0,True,True,0,False,2,1
110,5,2,3,3.0,True,True,0,False,3,1
110,5,3,4,12.0,True,True,0,False,4,1
110,5,4,5,4.0,True,True,0,False,5,1
110,5,5,6,1.0,True,True,0,False,6,1
110,5,6,7,7.0,True,True,0,False,7,1
110,5,7,8,,True,False,0,False,8,1
110,5,8,9,8.0,True,True,0,False,9,1
110,5,9,10,6.0,True,True,0,False,10,1
110,5,10,11,11.0,True,True,0,False,11,1
110,5,11,12,13.0,True,True,0,False,12,1
110,5,12,13,15.0,True,True,0,False,13,1
110,5,13,14,14.0,True,True,0,False,14,1
110,5,14,15,10.0,True,True,0,False,15,1
110,5,15,16,5.0,True,True,0,False,16,1
110,5,0,17,,True,False,0,False,17,1
110,5,6,18,,True,False,0,False,18,1
110,5,14,19,,True,False,0,False,19,1
110,5,8,20,,True,False,0,False,20,1
110,5,4,21,,True,False,0,False,21,1
110,5,10,22,,True,False,0,False,22,1
110,5,2,23,,True,False,0,False,23,1
110,5,9,24,,True,False,0,False,24,1
110,5,12,25,,True,False,0,False,25,1
110,5,13,26,,True,False,0,False,26,1
110,5,11,27,,True,False,0,False,27,1
110,5,7,28,,True,False,0,False,28,1
110,5,3,29,,True,False,0,False,29,1
110,5,1,30,,True,False,0,False,30,1
110,5,15,31,,True,False,0,False,31,1
110,5,5,32,,True,False,0,False,32,1
110,6,0,1,10.0,True,True,0,False,1,1
110,6,1,2,8.0,True,True,0,False,2,1
110,6,2,3,5.0,True,True,0,False,3,1
110,6,3,4,3.0,True,True,0,False,4,1
110,6,4,5,7.0,True,True,0,False,5,1
110,6,5,6,2.0,True,True,0,False,6,1
110,6,6,7,15.0,True,True,0,False,7,1
110,6,7,8,4.0,True,True,0,False,8,1
110,6,8,9,6.0,True,True,0,False,9,1
110,6,9,10,,True,False,0,False,10,1
110,6,10,11,1.0,True,True,0,False,11,1
110,6,11,12,14.0,True,True,0,False,12,1
110,6,12,13,13.0,True,True,0,False,13,1
110,6,13,14,12.0,True,True,0,False,14,1
110,6,14,15,11.0,True,True,0,False,15,1
110,6,15,16,9.0,True,True,0,False,16,1
110,6,0,17,,True,False,0,False,17,1
110,6,6,18,,True,False,0,False,18,1
110,6,14,19,,True,False,0,False,19,1
110,6,8,20,,True,False,0,False,20,1
110,6,4,21,,True,False,0,False,21,1
110,6,10,22,,True,False,0,False,22,1
110,6,2,23,,True,False,0,False,23,1
110,6,9,24,,True,False,0,False,24,1
110,6,12,25,,True,False,0,False,25,1
110,6,13,26,,True,False,0,False,26,1
110,6,11,27,,True,False,0,False,27,1
110,6,7,28,,True,False,0,False,28,1
110,6,3,29,,True,False,0,False,29,1
110,6,1,30,,True,False,0,False,30,1
110,6,15,31,,True,False,0,False,31,1
110,6,5,32,,True,False,0,False,32,1
110,7,0,1,4.0,True,True,0,False,1,1
110,7,1,2,13.0,True,True,0,False,2,1
110,7,2,3,12.0,True,True,0,False,3,1
110,7,3,4,14.0,True,True,0,False,4,1
110,7,4,5,11.0,True,True,0,False,5,1
110,7,5,6,1.0,True,True,0,False,6,1
110,7,6,7,16.0,True,True,0,False,7,1
110,7,7,8,7.0,True,True,0,False,8,1
110,7,8,9,5.0,True,True,0,False,9,1
110,7,9,10,6.0,True,True,0,False,10,1
110,7,10,11,15.0,True,True,0,False,11,1
110,7,11,12,2.0,True,True,0,False,12,1
110,7,12,13,9.0,True,True,0,False,13,1
110,7,13,14,8.0,True,True,0,False,14,1
110,7,14,15,3.0,True,True,0,False,15,1
110,7,15,16,10.0,True,True,0,False,16,1
110,7,0,17,,True,False,0,False,17,1
110,7,6,18,,True,False,0,False,18,1
110,7,14,19,,True,False,0,False,19,1
110,7,8,20,,True,False,0,False,20,1
110,7,4,21,,True,False,0,False,21,1
110,7,10,22,,True,False,0,False,22,1
110,7,2,23,,True,False,0,False,23,1
110,7,9,24,,True,False,0,False,24,1
110,7,12,25,,True,False,0,False,25,1
110,7,13,26,,True,False,0,False,26,1
110,7,11,27,,True,False,0,False,27,1
110,7,7,28,,True,False,0,False,28,1
110,7,3,29,,True,False,0,False,29,1
110,7,1,30,,True,False,0,False,30,1
110,7,15,31,,True,False,0,False,31,1
110,7,5,32,,True,False,0,False,32,1
110,8,0,1,,True,False,0,False,1,1
110,8,1,2,5.0,True,True,0,False,2,1
110,8,2,3,6.0,True,True,0,False,3,1
110,8,3,4,13.0,True,True,0,False,4,1
110,8,4,5,8.0,True,True,0,False,5,1
110,8,5,6,3.0,True,True,0,False,6,1
110,8,6,7,10.0,True,True,0,False,7,1
110,8,7,8,2.0,True,True,0,False,8,1
110,8,8,9,11.0,True,True,0,False,9,1
110,8,9,10,12.0,True,True,0,False,10,1
110,8,10,11,1.0,True,True,0,False,11,1
110,8,11,12,9.0,True,True,0,False,12,1
110,8,12,13,4.0,True,True,0,False,13,1
110,8,13,14,14.0,True,True,0,False,14,1
110,8,14,15,7.0,True,True,0,False,15,1
110,8,15,16,,True,False,0,False,16,1
110,8,0,17,,True,False,0,False,17,1
110,8,6,18,,True,False,0,False,18,1
110,8,14,19,,True,False,0,False,19,1
110,8,8,20,,True,False,0,False,20,1
110,8,4,21,,True,False,0,False,21,1
110,8,10,22,,True,False,0,False,22,1
110,8,2,23,,True,False,0,False,23,1
110,8,9,24,,True,False,0,False,24,1
110,8,12,25,,True,False,0,False,25,1
110,8,13,26,,True,False,0,False,26,1
110,8,11,27,,True,False,0,False,27,1
110,8,7,28,,True,False,0,False,28,1
110,8,3,29,,True,False,0,False,29,1
110,8,1,30,,True,False,0,False,30,1
110,8,15,31,,True,False,0,False,31,1
110,8,5,32,,True,False,0,False,32,1
110,9,0,1,2.0,True,True,0,False,1,1
110,9,1,2,1.0,True,True,0,False,2,1
110,9,2,3,15.0,True,True,0,False,3,1
110,9,3,4,16.0,True,True,0,False,4,1
110,9,4,5,8.0,True,True,0,False,5,1
110,9,5,6,4.0,True,True,0,False,6,1
110,9,6,7,3.0,True,True,0,False,7,1
110,9,7,8,5.0,True,True,0,False,8,1
110,9,8,9,6.0,True,True,0,False,9,1
110,9,9,10,10.0,True,True,0,False,10,1
110,9,10,11,11.0,True,True,0,False,11,1
110,9,11,12,12.0,True,True,0,False,12,1
110,9,12,13,13.0,True,True,0,False,13,1
110,9,13,14,14.0,True,True,0,False,14,1
110,9,14,15,9.0,True,True,0,False,15,1
110,9,15,16,7.0,True,True,0,False,16,1
110,9,0,17,,True,False,0,False,17,1
110,9,6,18,,True,False,0,False,18,1
110,9,14,19,,True,False,0,False,19,1
110,9,8,20,,True,False,0,False,20,1
110,9,4,21,,True,False,0,False,21,1
110,9,10,22,,True,False,0,False,22,1
110,9,2,23,,True,False,0,False,23,1
110,9,9,24,,True,False,0,False,24,1
110,9,12,25,,True,False,0,False,25,1
110,9,13,26,,True,False,0,False,26,1
110,9,11,27,,True,False,0,False,27,1
110,9,7,28,,True,False,0,False,28,1
110,9,3,29,,True,False,0,False,29,1
110,9,1,30,,True,False,0,False,30,1
110,9,15,31,,True,False,0,False,31,1
110,9,5,32,,True,False,0,False,32,1
111,0,0,1,7.0,True,True,0,False,1,1
111,0,1,2,10.0,True,True,0,False,2,1
111,0,2,3,12.0,True,True,0,False,3,1
111,0,3,4,,True,False,0,False,4,1
111,0,4,5,8.0,True,True,0,False,5,1
111,0,5,6,5.0,True,True,0,False,6,1
111,0,6,7,,True,False,0,False,7,1
111,0,7,8,9.0,True,True,0,False,8,1
111,0,8,9,11.0,True,True,0,False,9,1
